,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
habc8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
hemmb2,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283,-0.09498094417288283
hmnhx4,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058,-0.4948893541855058
hnldm2,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639,-0.5590429521702639
jac345,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045,-0.28461447243894045
jahq76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
jdf5g4,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596,-0.16640062646064596
jfk535,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079,-0.8378288252192079
jhgn9c,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766,0.06670205077982766
jkn7fc,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082,0.13444376543064082
jlgwxc,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219,-0.8296878294545219
jlkm94,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007,-0.4966715582929007
jmd5h8,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536,-0.26459790999058536
jrrgxf,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124,-0.7291427309192124
kab5zb,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311,-0.5578678223052311
kah89f,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101,-0.164969431804101
kdcncc,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111,-0.2048192558906111
